1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	1
47	1
48	1
49	1
50	1
51	2
52	3
53	2
54	1
55	2
56	2
57	2
58	2
59	2
60	2
61	2
62	2
63	2
64	2
65	2
66	2
67	2
68	2
69	2
70	2
71	2
72	2
73	2
74	2
75	2
76	2
77	2
78	2
79	2
80	2
81	3
82	3
83	3
84	3
85	3
86	3
87	3
88	3
89	3
90	4
91	4
92	4
93	4
94	4
95	4
96	4
97	4
98	4
99	4
100	4
101	4
102	5
103	5
104	5
105	5
106	5
107	5
108	5
109	5
110	7
111	7
112	7
113	7
114	7
115	7
116	7
117	8
118	8
119	8
120	8
121	8
122	8
123	8
124	8
125	9
126	9
127	9
128	9
129	9
130	10
131	10
132	10
133	10
134	10
135	10
136	10
137	10
138	10
139	10
140	12
141	12
142	12
143	12
144	12
145	14
146	14
147	14
148	14
149	14
150	16
151	16
152	16
153	16
154	20
155	20
156	20
157	20
158	20
159	24
160	24
161	24
162	24
163	24
164	24
165	24
166	26
167	28
168	30
169	32
170	34
171	36
172	38
173	40
174	42
175	44
176	46
177	48
178	50
179	52
180	54
181	56
182	58
183	60
184	62
185	64
186	66
187	68
188	70
189	72
190	74
191	76
192	78
193	80
194	82
195	84
196	86
197	88
198	90
199	96
200	102
201	108
202	114
203	120
204	126
205	132
206	138
207	144
208	150
209	156
210	162
211	168
212	174
213	180
214	186
215	192
216	198
217	204
218	210
219	216
220	222
221	228
222	234
223	240
224	246
225	252
226	258
227	264
228	270
229	276
230	280
231	282
232	284
233	286
234	288
235	290
236	292
237	294
238	296
239	298
240	300
241	302
242	304
243	306
244	308
245	310
246	312
247	298
248	341
249	304
250	329
251	308
252	311
253	362
254	316
255	318
256	320
257	385
258	340
259	340
260	344
261	345
262	349
263	352
264	353
265	356
266	358
267	361
268	364
269	367
270	369
271	376
272	372
273	396
274	380
275	383
276	387
277	415
278	391
279	394
280	398
281	400
