1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	1
10	1
11	1
12	1
13	1
14	2
15	1
16	1
17	1
18	1
19	1
20	1
21	2
22	2
23	2
24	2
25	2
26	3
27	3
28	3
29	3
30	3
31	4
32	4
33	4
34	4
35	5
36	5
37	5
38	5
39	6
40	6
41	6
42	6
43	7
44	7
45	7
46	8
47	8
48	8
49	9
50	9
51	9
52	10
53	10
54	10
55	11
56	11
57	12
58	12
59	13
60	13
61	13
62	14
63	14
64	15
65	15
66	16
67	16
68	16
69	19
70	18
71	18
72	18
73	19
74	19
75	20
76	20
77	21
78	21
79	22
80	22
81	23
82	24
83	24
84	25
85	25
86	26
87	26
88	27
89	28
90	28
91	29
92	29
93	30
94	30
95	31
96	32
97	32
98	33
99	34
100	34
101	35
102	36
103	36
104	37
105	38
106	39
107	39
108	40
109	41
110	41
111	42
112	43
113	44
114	44
115	45
116	46
117	47
118	47
119	54
120	59
121	69
122	66
123	80
124	72
125	54
126	55
127	56
128	57
129	58
130	58
131	59
132	60
133	66
134	61
135	62
136	63
137	64
138	65
139	66
140	67
141	68
142	69
143	70
144	71
145	72
146	73
147	84
148	74
149	76
150	77
151	115
152	79
153	80
154	81
155	82
156	83
157	84
158	85
159	86
160	87
161	88
162	89
163	90
164	91
165	92
166	93
167	95
168	96
169	97
170	98
171	99
172	100
173	121
174	103
175	104
176	105
177	169
178	128
179	129
180	131
181	132
182	133
183	135
184	136
185	137
186	139
187	140
188	142
189	143
190	145
191	146
192	148
193	149
194	151
195	152
196	154
197	155
198	157
199	159
200	160
201	162
202	163
203	165
204	169
205	168
206	169
207	172
208	173
209	174
210	176
211	178
212	179
213	181
214	183
215	185
216	186
217	188
218	190
219	191
220	193
221	195
222	196
223	198
224	200
225	202
226	203
227	205
228	207
229	209
230	211
231	216
232	217
233	219
234	221
235	223
236	225
237	248
238	229
239	231
240	233
241	235
242	237
243	309
244	288
245	290
246	292
247	295
248	297
249	305
250	316
251	304
252	306
253	325
254	211
255	213
256	214
257	216
258	218
259	223
260	279
261	282
262	283
263	285
264	288
265	290
266	292
267	232
268	234
269	236
270	238
271	239
272	241
273	243
274	245
275	247
276	248
277	328
278	252
279	253
280	255
281	257
