1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	1
12	1
13	1
14	1
15	1
16	2
17	2
18	2
19	2
20	2
21	3
22	3
23	3
24	4
25	4
26	4
27	5
28	5
29	6
30	6
31	6
32	7
33	7
34	8
35	8
36	9
37	9
38	10
39	10
40	11
41	11
42	12
43	12
44	13
45	13
46	14
47	15
48	15
49	16
50	17
51	17
52	18
53	19
54	20
55	20
56	21
57	22
58	23
59	24
60	24
61	25
62	26
63	27
64	28
65	28
66	29
67	30
68	31
69	32
70	33
71	34
72	35
73	36
74	37
75	38
76	39
77	40
78	41
79	42
80	43
81	44
82	46
83	47
84	47
85	48
86	50
87	51
88	52
89	53
90	55
91	56
92	86
93	88
94	90
95	92
96	94
97	95
98	97
99	99
100	101
101	106
102	107
103	108
104	110
105	112
106	114
107	116
108	118
109	121
110	123
111	125
112	127
113	130
114	132
115	134
116	136
117	140
118	141
119	143
120	146
121	148
122	151
123	154
124	156
125	159
126	161
127	164
128	138
129	141
130	156
131	145
132	147
133	149
134	152
135	154
136	177
137	139
138	128
139	130
140	131
141	133
142	135
143	138
144	139
145	141
146	143
147	145
148	147
149	149
150	152
151	153
152	155
153	157
154	159
155	161
156	164
157	165
158	167
159	169
160	171
161	174
162	176
163	178
164	180
165	182
166	185
167	188
168	189
169	191
170	194
171	196
172	199
173	201
174	203
175	205
176	208
177	211
178	212
179	215
180	217
181	220
182	222
183	224
184	227
185	229
186	232
187	234
188	237
189	239
190	242
191	244
192	247
193	249
194	253
195	255
196	257
197	260
198	263
199	265
200	268
201	271
202	273
203	276
204	279
205	282
206	284
207	287
208	292
209	292
210	295
211	299
212	302
213	304
214	307
215	310
216	312
217	316
218	319
219	321
220	324
221	328
222	330
223	333
224	337
225	339
226	342
227	346
228	348
229	351
230	355
231	358
232	360
233	366
234	367
235	371
236	373
237	376
238	381
239	383
240	386
241	390
242	392
243	396
244	399
245	402
246	406
247	409
248	413
249	415
250	427
251	422
252	425
253	437
254	432
255	437
256	439
257	443
258	446
259	450
260	453
261	456
262	461
263	464
264	467
265	471
266	474
267	477
268	482
269	485
270	489
271	492
272	496
273	500
274	503
275	506
276	511
277	514
278	518
279	521
280	526
281	529
