1	700
2	800
3	900
4	1000
5	1100
6	1200
7	1300
8	1400
9	1500
10	1600
11	1700
12	1800
13	1900
14	2000
15	2100
16	2200
17	2300
18	2400
19	2500
20	2600
21	2700
22	2800
23	2900
24	3000
25	3100
26	3200
27	3300
28	3400
29	3500
30	3600
31	3700
32	3800
33	3900
34	4000
35	4100
36	4200
37	4300
38	4400
39	4500
40	4600
41	4700
42	4800
43	4900
44	5000
45	5100
46	5200
47	5300
48	5400
49	5500
50	5600
51	5700
52	5800
53	5900
54	6000
55	6100
56	6200
57	6300
58	6400
59	6500
60	6600
61	6700
62	6800
63	6900
64	7000
65	7100
66	7200
67	7300
68	7400
69	7500
70	7600
71	7700
72	7800
73	7900
74	8000
75	8100
76	8200
77	8300
78	8400
79	8500
80	8600
81	8700
82	8800
83	8900
84	9000
85	9100
86	9200
87	9300
88	9400
89	9500
90	9600
91	9700
92	9800
93	9900
94	10000
95	10100
96	10200
97	10300
98	10400
99	10500
100	10600
101	10700
102	10800
103	10900
104	11000
105	11100
106	11200
107	11300
108	11400
109	11500
110	11600
111	11700
112	11800
113	11900
114	12000
115	12100
116	12200
117	12300
118	12400
119	12500
120	12600
121	12700
122	12800
123	12900
124	13000
125	13100
126	13200
127	13300
128	13400
129	13500
130	13600
131	13700
132	13800
133	13900
134	14000
135	14100
136	14200
137	14300
138	14400
139	14500
140	14600
141	14700
142	14800
143	14900
144	15000
145	15100
146	15200
147	15300
148	15400
149	15500
150	15600
151	15700
152	15800
153	15900
154	16000
155	16100
156	16200
157	16300
158	16400
159	16500
160	16600
161	16700
162	16800
163	16900
164	17000
165	17100
166	17200
167	17300
168	17400
169	17500
170	17600
171	17700
172	17800
173	17900
174	18000
175	18100
176	18200
177	18300
178	18400
179	18500
180	18600
181	18700
182	18800
183	18900
184	19000
185	19100
186	19200
187	19300
188	19400
189	19500
190	19600
191	19700
192	19800
193	19900
194	20000
195	20100
196	20200
197	20300
198	20400
199	20500
200	20600
201	20700
202	20800
203	20900
204	21000
205	21100
206	21200
207	21300
208	21400
209	21500
210	21600
211	21700
212	21800
213	21900
214	22000
215	22100
216	22200
217	22300
218	22400
219	22500
220	22600
221	22700
222	22800
223	22900
224	23000
225	23100
226	23200
227	23300
228	23400
229	23500
230	23600
231	23700
232	23800
233	23900
234	24000
235	24100
236	24200
237	24300
238	24400
239	24500
240	24600
241	24700
242	24800
243	24900
244	25000
245	25100
246	25200
247	25300
248	25400
249	25500
250	25600
251	25700
252	25800
253	25900
254	26000
255	26100
256	26200
257	26300
258	26400
259	26500
260	26600
261	26700
262	26800
263	26900
264	27000
265	27100
266	27200
267	27300
268	27400
269	27500
270	27600
271	27700
272	27800
273	27900
274	28000
275	28100
276	28200
277	28300
278	28400
279	28500
280	28600
281	28700
282	28800
283	28900
284	29000
285	29100
286	29200
287	29300
288	29400
289	29500
290	29600
291	29700
292	29800
293	29900
294	30000
295	30100
296	30200
297	30300
298	30400
299	30500
300	30600
301	30700
302	30800
303	30900
304	31000
305	31100
306	31200
307	31300
308	31400
309	31500
310	31600
311	31700
312	31800
313	31900
314	32000
315	32100
316	32200
317	32300
318	32400
319	32500
320	32600
321	32700
322	32800
323	32900
324	33000
325	33100
326	33200
327	33300
328	33400
329	33500
330	33600
331	33700
332	33800
333	33900
334	34000
335	34100
336	34200
337	34300
338	34400
339	34500
340	34600
341	34700
342	34800
343	34900
344	35000
345	35100
346	35200
347	35300
348	35400
349	35500
350	35600
351	35700
352	35800
353	35900
354	36000
355	36100
356	36200
357	36300
358	36400
359	36500
360	36600
361	36700
362	36800
363	36900
364	37000
365	37100
366	37200
367	37300
368	37400
369	37500
370	37600
371	37700
372	37800
373	37900
374	38000
375	38100
376	38200
377	38300
378	38400
379	38500
380	38600
381	38700
382	38800
383	38900
384	39000
385	39100
386	39200
387	39300
388	39400
389	39500
390	39600
391	39700
392	39800
393	39900
394	40000
395	40100
396	40200
397	40300
398	40400
399	40500
400	40600
401	40700
402	40800
403	40900
404	41000
405	41100
406	41200
407	41300
408	41400
409	41500
410	41600
411	41700
412	41800
413	41900
414	42000
415	42100
416	42200
417	42300
418	42400
419	42500
420	42600
421	42700
422	42800
423	42900
424	43000
425	43100
426	43200
427	43300
428	43400
429	43500
430	43600
431	43700
432	43800
433	43900
434	44000
435	44100
436	44200
437	44300
438	44400
439	44500
440	44600
441	44700
442	44800
443	44900
444	45000
445	45100
446	45200
447	45300
448	45400
449	45500
450	45600
451	45700
452	45800
453	45900
454	46000
455	46100
456	46200
457	46300
458	46400
459	46500
460	46600
461	46700
462	46800
463	46900
464	47000
465	47100
466	47200
467	47300
468	47400
469	47500
470	47600
471	47700
472	47800
473	47900
474	48000
475	48100
476	48200
477	48300
478	48400
479	48500
480	48600
481	48700
482	48800
483	48900
484	49000
485	49100
486	49200
487	49300
488	49400
489	49500
490	49600
491	49700
492	49800
493	49900
494	50000
495	50100
496	50200
497	50300
498	50400
499	50500
500	50600
501	50700
502	50800
503	50900
504	51000
505	51100
506	51200
507	51300
508	51400
509	51500
510	51600
511	51700
512	51800
513	51900
514	52000
515	52100
516	52200
517	52300
518	52400
519	52500
520	52600
521	52700
522	52800
523	52900
524	53000
525	53100
526	53200
527	53300
528	53400
529	53500
530	53600
531	53700
532	53800
533	53900
534	54000
535	54100
536	54200
537	54300
538	54400
539	54500
540	54600
541	54700
542	54800
543	54900
544	55000
545	55100
546	55200
547	55300
548	55400
549	55500
550	55600
551	55700
552	55800
553	55900
554	56000
555	56100
556	56200
557	56300
558	56400
559	56500
560	56600
561	56700
562	56800
563	56900
564	57000
565	57100
566	57200
567	57300
568	57400
569	57500
570	57600
571	57700
572	57800
573	57900
574	58000
575	58100
576	58200
577	58300
578	58400
579	58500
580	58600
581	58700
582	58800
583	58900
584	59000
585	59100
586	59200
587	59300
588	59400
589	59500
590	59600
591	59700
592	59800
593	59900
594	60000
595	60100
596	60200
597	60300
598	60400
599	60500
600	60600
601	60700
602	60800
603	60900
604	61000
605	61100
606	61200
607	61300
608	61400
609	61500
610	61600
611	61700
612	61800
613	61900
614	62000
615	62100
616	62200
617	62300
618	62400
619	62500
620	62600
621	62700
622	62800
623	62900
624	63000
625	63100
626	63200
627	63300
628	63400
629	63500
630	63600
631	63700
632	63800
633	63900
634	64000
635	64100
636	64200
637	64300
638	64400
639	64500
640	64600
641	64700
642	64800
643	64900
644	65000
645	65100
646	65200
647	65300
648	65400
649	65500
650	65600
651	65700
652	65800
653	65900
654	66000
655	66100
656	66200
657	66300
658	66400
659	66500
660	66600
661	66700
662	66800
663	66900
664	67000
665	67100
666	67200
667	67300
668	67400
669	67500
670	67600
671	67700
672	67800
673	67900
674	68000
675	68100
676	68200
677	68300
678	68400
679	68500
680	68600
681	68700
682	68800
683	68900
684	69000
685	69100
686	69200
687	69300
688	69400
689	69500
690	69600
691	69700
692	69800
693	69900
694	70000
695	70100
696	70200
697	70300
698	70400
699	70500
700	70600
701	70700
702	70800
703	70900
704	71000
705	71100
706	71200
707	71300
708	71400
709	71500
710	71600
711	71700
712	71800
713	71900
714	72000
715	72100
716	72200
717	72300
718	72400
719	72500
720	72600
721	72700
722	72800
723	72900
724	73000
725	73100
726	73200
727	73300
728	73400
729	73500
730	73600
731	73700
732	73800
733	73900
734	74000
735	74100
736	74200
737	74300
738	74400
739	74500
740	74600
741	74700
742	74800
743	74900
744	75000
745	75100
746	75200
747	75300
748	75400
749	75500
750	75600
751	75700
752	75800
753	75900
754	76000
755	76100
756	76200
757	76300
758	76400
759	76500
760	76600
761	76700
762	76800
763	76900
764	77000
765	77100
766	77200
767	77300
768	77400
769	77500
770	77600
771	77700
772	77800
773	77900
774	78000
775	78100
776	78200
777	78300
778	78400
779	78500
780	78600
781	78700
782	78800
783	78900
784	79000
785	79100
786	79200
787	79300
788	79400
789	79500
790	79600
791	79700
792	79800
793	79900
794	80000
795	80100
796	80200
797	80300
798	80400
799	80500
800	80600
801	80700
802	80800
803	80900
804	81000
805	81100
806	81200
807	81300
808	81400
809	81500
810	81600
811	81700
812	81800
813	81900
814	82000
815	82100
816	82200
817	82300
818	82400
819	82500
820	82600
821	82700
822	82800
823	82900
824	83000
825	83100
826	83200
827	83300
828	83400
829	83500
830	83600
831	83700
832	83800
833	83900
834	84000
835	84100
836	84200
837	84300
838	84400
839	84500
840	84600
841	84700
842	84800
843	84900
844	85000
845	85100
846	85200
847	85300
848	85400
849	85500
850	85600
851	85700
852	85800
853	85900
854	86000
855	86100
856	86200
857	86300
858	86400
859	86500
860	86600
861	86700
862	86800
863	86900
864	87000
865	87100
866	87200
867	87300
868	87400
869	87500
870	87600
871	87700
872	87800
873	87900
874	88000
875	88100
876	88200
877	88300
878	88400
879	88500
880	88600
881	88700
882	88800
883	88900
884	89000
885	89100
886	89200
887	89300
888	89400
889	89500
890	89600
891	89700
892	89800
893	89900
894	90000
895	90100
896	90200
897	90300
898	90400
899	90500
900	90600
901	90700
902	90800
903	90900
904	91000
905	91100
906	91200
907	91300
908	91400
909	91500
910	91600
911	91700
912	91800
913	91900
914	92000
915	92100
916	92200
917	92300
918	92400
919	92500
920	92600
921	92700
922	92800
923	92900
924	93000
925	93100
926	93200
927	93300
928	93400
929	93500
930	93600
931	93700
932	93800
933	93900
934	94000
935	94100
936	94200
937	94300
938	94400
939	94500
940	94600
941	94700
942	94800
943	94900
944	95000
945	95100
946	95200
947	95300
948	95400
949	95500
950	95600
951	95700
952	95800
953	95900
954	96000
955	96100
956	96200
957	96300
958	96400
959	96500
960	96600
961	96700
962	96800
963	96900
964	97000
965	97100
966	97200
967	97300
968	97400
969	97500
970	97600
971	97700
972	97800
973	97900
974	98000
975	98100
976	98200
977	98300
978	98400
979	98500
980	98600
981	98700
982	98800
983	98900
984	99000
985	99100
986	99200
987	99300
988	99400
989	99500
990	99600
991	99700
992	99800
993	99900
994	100000
995	100100
996	100200
997	100300
998	100400
999	100500
1000	100600
1001	100700
1002	100800
1003	100900
1004	101000
1005	101100
1006	101200
1007	101300
1008	101400
1009	101500
1010	101600
1011	101700
1012	101800
1013	101900
1014	102000
1015	102100
1016	102200
1017	102300
1018	102400
1019	102500
1020	102600
1021	102700
1022	102800
1023	102900
1024	103000
1025	103100
1026	103200
1027	103300
1028	103400
1029	103500
1030	103600
1031	103700
1032	103800
1033	103900
1034	104000
1035	104100
1036	104200
1037	104300
1038	104400
1039	104500
1040	104600
1041	104700
1042	104800
1043	104900
1044	105000
1045	105100
1046	105200
1047	105300
1048	105400
1049	105500
1050	105600
1051	105700
1052	105800
1053	105900
1054	106000
1055	106100
1056	106200
1057	106300
1058	106400
1059	106500
1060	106600
1061	106700
1062	106800
1063	106900
1064	107000
1065	107100
1066	107200
1067	107300
1068	107400
1069	107500
1070	107600
1071	107700
1072	107800
1073	107900
1074	108000
1075	108100
1076	108200
1077	108300
1078	108400
1079	108500
1080	108600
1081	108700
1082	108800
1083	108900
1084	109000
1085	109100
1086	109200
1087	109300
1088	109400
1089	109500
1090	109600
1091	109700
1092	109800
1093	109900
1094	110000
1095	110100
1096	110200
1097	110300
1098	110400
1099	110500
1100	110600
1101	110700
1102	110800
1103	110900
1104	111000
1105	111100
1106	111200
1107	111300
1108	111400
1109	111500
1110	111600
1111	111700
1112	111800
1113	111900
1114	112000
1115	112100
1116	112200
1117	112300
1118	112400
1119	112500
1120	112600
1121	112700
1122	112800
1123	112900
1124	113000
1125	113100
1126	113200
1127	113300
1128	113400
1129	113500
1130	113600
1131	113700
1132	113800
1133	113900
1134	114000
1135	114100
1136	114200
1137	114300
1138	114400
1139	114500
1140	114600
1141	114700
1142	114800
1143	114900
1144	115000
1145	115100
1146	115200
1147	115300
1148	115400
1149	115500
1150	115600
1151	115700
1152	115800
1153	115900
1154	116000
1155	116100
1156	116200
1157	116300
1158	116400
1159	116500
1160	116600
1161	116700
1162	116800
1163	116900
1164	117000
1165	117100
1166	117200
1167	117300
1168	117400
1169	117500
1170	117600
1171	117700
1172	117800
1173	117900
1174	118000
1175	118100
1176	118200
1177	118300
1178	118400
1179	118500
1180	118600
1181	118700
1182	118800
1183	118900
1184	119000
1185	119100
1186	119200
1187	119300
1188	119400
1189	119500
1190	119600
1191	119700
1192	119800
1193	119900
1194	120000
1195	120100
1196	120200
1197	120300
1198	120400
1199	120500
1200	120600
1201	120700
1202	120800
1203	120900
1204	121000
1205	121100
1206	121200
1207	121300
1208	121400
1209	121500
1210	121600
1211	121700
1212	121800
1213	121900
1214	122000
1215	122100
1216	122200
1217	122300
1218	122400
1219	122500
1220	122600
1221	122700
1222	122800
1223	122900
1224	123000
1225	123100
1226	123200
1227	123300
1228	123400
1229	123500
1230	123600
1231	123700
1232	123800
1233	123900
1234	124000
1235	124100
1236	124200
1237	124300
1238	124400
1239	124500
1240	124600
1241	124700
1242	124800
1243	124900
1244	125000
1245	125100
1246	125200
1247	125300
1248	125400
1249	125500
1250	125600
1251	125700
1252	125800
1253	125900
1254	126000
1255	126100
1256	126200
1257	126300
1258	126400
1259	126500
1260	126600
1261	126700
1262	126800
1263	126900
1264	127000
1265	127100
1266	127200
1267	127300
1268	127400
1269	127500
1270	127600
1271	127700
1272	127800
1273	127900
1274	128000
1275	128100
1276	128200
1277	128300
1278	128400
1279	128500
1280	128600
1281	128700
1282	128800
1283	128900
1284	129000
1285	129100
1286	129200
1287	129300
1288	129400
1289	129500
1290	129600
1291	129700
1292	129800
1293	129900
1294	130000
1295	130100
1296	130200
1297	130300
1298	130400
1299	130500
1300	130600
1301	130700
1302	130800
1303	130900
1304	131000
1305	131100
1306	131200
1307	131300
1308	131400
1309	131500
