1	894
2	894
3	1185
4	1368
5	1953
6	1775
7	3079
8	2811
9	3093
10	2847
11	3372
12	3438
13	3507
14	4239
15	4260
16	4139
17	4958
18	4416
19	4913
20	5656
21	5671
22	6094
23	6363
24	6410
25	6325
26	5589
27	5671
28	5871
29	6037
30	6302
31	7307
32	8607
33	8709
34	8278
35	10704
36	10992
37	11381
38	10393
39	10253
40	9922
41	9849
42	10723
43	10436
44	10775
45	11633
46	11481
47	11346
48	12094
49	12212
50	12256
51	12485
52	12946
53	12932
54	13288
55	13784
56	13839
57	23819
58	15346
59	14368
60	14640
61	15088
62	15487
63	15908
64	15685
65	16471
66	17032
67	18159
68	18605
69	18300
70	17172
71	14812
72	15042
73	15212
74	15374
75	15590
76	16114
77	16237
78	16439
79	16614
80	31698
81	16909
82	17146
83	17260
84	17337
85	17618
86	17843
87	18015
88	18480
89	18610
90	18714
91	18865
92	19171
93	19241
94	19571
95	19726
96	20015
97	20188
98	20436
99	20672
100	20946
101	20935
102	21318
103	21364
104	21738
105	21805
106	22007
107	22128
108	22407
109	22570
110	28484
111	23180
112	23196
113	23533
114	23627
115	23921
116	24136
117	24327
118	24494
119	24866
120	25112
121	25226
122	25428
123	25608
124	25666
125	25967
126	26330
127	26463
128	26648
129	26762
130	27869
131	27596
132	27861
133	28059
134	28303
135	28513
136	28699
137	28865
138	29012
139	29216
140	29546
141	29647
142	51830
143	30032
144	29874
145	30178
146	34693
147	30464
148	30856
149	30970
150	31336
151	31488
152	31540
153	31872
154	31892
155	32194
156	32391
157	32627
158	32953
159	33229
160	33314
161	33616
162	33591
163	33917
164	34156
165	34199
166	34694
167	34668
168	34941
169	35198
170	35321
171	35504
172	35853
173	36035
174	36147
175	39346
176	36727
177	36789
178	36964
179	37139
180	37470
181	37732
182	37888
183	37976
184	38238
185	38461
186	38674
187	39001
188	39022
189	39242
190	39441
191	39818
192	39992
193	40108
194	40410
195	40435
196	40834
197	40912
198	41343
199	41391
200	41500
201	45818
202	42009
203	42279
204	42334
205	42632
206	42884
207	43000
208	43353
209	43480
210	43529
211	43970
212	44231
213	44196
214	44602
215	44538
216	44950
217	45052
218	45432
219	45509
220	45645
221	46037
222	46079
223	50727
224	46628
225	46874
226	47178
227	47141
228	47360
229	48728
230	47735
231	47878
232	48151
233	48301
234	48638
235	48833
236	48819
237	49230
238	49591
239	49726
240	49795
241	60881
242	50415
243	50494
244	54129
245	54722
246	51194
247	51549
248	51354
249	51931
250	51959
251	52241
252	52588
253	52532
254	52643
255	52870
256	53146
257	53362
258	53768
259	53942
260	54074
261	54283
262	58830
263	54694
264	54902
265	55156
266	55305
267	55548
268	55684
269	55962
270	56212
271	56168
272	56495
273	56737
274	57146
275	57153
276	57317
277	57481
278	57821
279	57965
280	61267
281	58561
282	58617
283	58894
284	58945
285	59311
286	59237
287	59635
288	59774
289	60152
290	60391
291	60620
292	60656
293	60833
294	61087
295	61373
296	64702
297	61615
298	61839
299	62140
300	62369
301	62548
302	62893
303	62831
304	63146
305	63305
306	63629
307	63750
308	64126
309	64207
310	75525
311	71214
312	68686
313	65173
314	65290
315	65484
316	65615
317	65819
318	66172
319	66364
320	66608
321	66809
322	66889
323	67180
324	67371
325	67576
326	67563
327	71463
328	68080
329	68358
330	68763
331	68952
332	68984
333	69135
334	69595
335	69584
336	69780
337	70139
338	70314
339	70451
340	70661
341	74041
342	71399
343	71349
344	71525
345	71736
346	71900
347	72192
348	72311
349	72460
350	72787
351	72922
352	73192
353	73230
354	73640
355	76731
356	73966
357	74229
358	74418
359	74438
360	74762
361	75068
362	75313
363	75614
364	75453
365	75944
366	76026
367	86758
368	80880
369	76635
370	76716
371	76963
372	78387
373	78590
374	78742
375	78969
376	79198
377	79303
378	79538
379	79576
380	80041
381	82568
382	79495
383	79627
384	80729
385	79974
386	80407
387	80428
388	80554
389	80793
390	81330
391	81175
392	81416
393	84898
394	81872
395	82151
396	82338
397	82307
398	82778
399	82930
400	83094
401	83310
402	83538
403	83799
404	84007
405	87556
406	84423
407	84575
408	84773
409	84976
410	85196
411	85634
412	85643
413	85841
414	86139
415	96644
416	86526
417	89942
418	86923
419	86990
420	87259
421	87373
422	87715
423	88032
424	88006
425	88685
426	88552
427	136306
428	111498
429	107360
430	109121
431	111041
432	111275
433	113104
434	113870
435	115472
436	122422
437	116303
438	115958
439	133383
440	118807
441	119872
442	119756
443	120275
444	118410
445	126475
446	120380
447	119620
448	106829
449	93447
450	93510
451	94000
452	94009
453	110953
454	99003
455	94648
456	94788
457	94914
458	95091
459	95308
460	95573
461	95836
462	95941
463	104399
464	101083
465	96639
466	96764
467	97096
468	109949
469	97127
470	97794
471	98053
472	98217
473	98450
474	103339
475	98799
476	99066
477	99435
478	99250
479	106297
480	99824
481	99820
482	99945
483	100490
484	104931
485	100835
486	100843
487	115812
488	101642
489	101536
490	101981
491	102342
492	102207
493	111825
494	113901
495	103103
496	103119
497	103215
498	103456
499	103657
500	103918
501	104278
502	104393
503	108685
504	104790
505	104970
506	105500
507	105717
508	105987
509	110890
510	106057
511	106244
512	106543
513	110508
514	108548
515	108486
516	108551
517	108796
518	109128
519	109171
520	109760
521	109939
522	116873
523	118989
524	108915
525	109138
526	109236
527	109429
528	109656
529	109984
530	118343
531	113987
532	110340
533	110853
534	110908
535	111084
536	116206
537	111817
538	111799
539	115440
540	112094
541	112403
542	112623
543	112764
544	113153
545	113308
546	113368
547	113755
548	117257
549	114461
550	114543
551	114612
552	114628
553	115023
554	115109
555	115254
556	120827
557	119519
558	115963
559	116253
560	116188
